Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"66706403","1","66708496","","2021-03-19 10:26:26","","-1","1498","<p><strike>I'm attempting to use combine to chain two requests together. The code is pretty rough, but I need to call two api requests. One to get the schedule data than one for live data. I'm able to get the live data <em>(second request)</em> but how do I get the schedule data <em>(first request)</em>? I'm having a hard time understanding how to use combine to chain two requests together, this is my first need to use combine for a widget I'm working on. I'm still fresh to Swift, so my terminology may be lacking.</strike></p>
<p>My last code example wasn't correct and my question was unclear. I have two <code>publishers</code> and the <em>second one</em> depends on the <em>first one</em>. My understanding is still unclear on how to handle the data from my first <code>publisher</code> as well as in <code>.flatMap</code> for the second data. Does it need to be <code>ObservableObject</code> class and have <code>@Published</code> variables for the data? Do I use <code>.assign</code> or <code>.sink</code> to get data from my codable data <code>Schedule</code> and <code>Live</code>? Articles seem a bit too advance for myself as they create custom <code>extensions</code> and changing the API data to <code>nested types</code>.</p>
<p>New example code</p>
<pre class=""lang-swift prettyprint-override""><code>import Foundation
import Combine

class DataGroup {
    // How to get data from Schedule and Live codable data, do I use a variable and .assign or .sink?
    // Where do I put the subscriber?
    
    func requestSchedule(_ teamID : Int) -&gt; AnyPublisher&lt;Schedule, Error&gt; {
        let url = URL(string: &quot;https://statsapi.web.nhl.com/api/v1/schedule?teamId=\(teamID)&quot;)!
        return URLSession
            .shared.dataTaskPublisher(for: url)
            .map(\.data)
            .decode(type: Schedule.self, decoder: JSONDecoder())
            .flatMap {self.fetchLiveFeed($0.dates.first?.games.first?.link ?? &quot;&quot;)}
            /*
            .flatMap {URLSession.shared.dataTaskPublisher(for: URL(string: $0.dates.first?.games.first?.link ?? &quot;&quot;)!)}
            */
            .eraseToAnyPublisher()
    }
    

    // Remove and put into flatMap URLSession.shared.dataTaskPublisher?
    func fetchLiveFeed(_ link: String) -&gt; AnyPublisher&lt;Live, Error&gt; {
        let url = URL(string: &quot;https://statsapi.web.nhl.com\(link)&quot;)!
        return URLSession.shared.dataTaskPublisher(for: url)
            .map(\.data)
            .decode(type: Live.self, decoder: JSONDecoder())
            .eraseToAnyPublisher()
    }
}
</code></pre>
<p>OLD
<strike></p>
<pre class=""lang-swift prettyprint-override""><code>import Foundation
import Combine

class CombineData {
    var schedule: Schedule? // Get schedule data alongside live data
    var live: Live?
    
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    func fetchSchedule(_ teamID: Int, _ completion: @escaping (/* Schedule, */Live) -&gt; Void) {
        let url = URL(string: &quot;https://statsapi.web.nhl.com/api/v1/schedule?teamId=\(teamID)&quot;)!
        URLSession.shared.dataTaskPublisher(for: url)
            .map { $0.data }
            .decode(type: Schedule.self, decoder: JSONDecoder())
            .flatMap { self.fetchLiveFeed($0.dates.first?.games.first?.link ?? &quot;&quot;) }
            .receive(on: DispatchQueue.main)
            .sink(receiveCompletion: { _ in }) { data in
                // How to get both schedule data and live data here?
                //self.schedule = ?
                self.live = data
                print(data)
                completion(self.schedule!, self.live!)
            }.store(in: &amp;cancellables)
    }

    func fetchLiveFeed(_ link: String) -&gt; AnyPublisher&lt;Live, Error&gt; {
        let url = URL(string: &quot;https://statsapi.web.nhl.com\(link)&quot;)!
        return URLSession.shared.dataTaskPublisher(for: url)
            .map(\.data)
            .decode(type: Live.self, decoder: JSONDecoder())
            .eraseToAnyPublisher()
    }
}
</code></pre>
</strike>
","14601731","","14601731","","2021-03-21 09:48:19","2021-03-21 09:48:19","Swift combine chain requests","<swift><combine>","1","3","","","","CC BY-SA 4.0"
"66708005","1","66708229","","2021-03-19 12:15:50","","-1","450","<p>I have question regarding how to pass data between two models.</p>
<pre><code>struct SettingsCell: View {
    @State var isOn: Bool

    var body: some View {
        Toggle(name, isOn: $isOn)
    }
}

class SettingsModel: ObservableObject {
    @Published var someValue: Bool = false
}

struct SettingsView: View {
    @ObservedObject var model = SettingsModel()

    var body: some View {
        List {
            SettingsCell(isOn: model.someValue)
        }
    }
}
</code></pre>
<p>So i want to pass isOn state from cell, to main model, and react there. Send requests for example.</p>
","2185412","","","","","2021-03-19 12:37:47","SwiftUI / Combine Pass data between two models","<ios><swift><swiftui><combine>","2","0","","","","CC BY-SA 4.0"
"66708406","1","66708695","","2021-03-19 12:42:32","","0","148","<p>I try to reset a <code>TextField</code> value when a certain condition is met <code>(.count == 4)</code>, but it does not work, what am I missing?</p>
<pre><code>class ViewModel: ObservableObject {
    @Published var code = &quot;&quot;
    private var anyCancellable: AnyCancellable?
    init() {
        anyCancellable = $code.sink { (newVal) in
            if newVal.count == 4 {
                self.code = &quot;&quot;
            }
        }
    }
}
struct ContentView: View {
    
    @ObservedObject var viewModel = ViewModel()
    
    var body: some View {
        TextField(&quot;My code&quot;, text: $viewModel.code)
    }
}
</code></pre>
","10208552","","","","","2021-03-19 13:03:04","Reset TextField value using Combine and Swiftui","<ios><swiftui><combine>","2","0","0","","","CC BY-SA 4.0"
"66709950","1","66714610","","2021-03-19 14:23:17","","1","596","<p>Recently, I tried to use <a href=""https://github.com/freshOS/Networking"" rel=""nofollow noreferrer"">freshOS/Networking</a> swift package.</p>
<p>And I read the README file several times and I couldn't make it work with me. I'm trying to get a list of countries using public API services and here's what I did:</p>
<p><strong>Model</strong></p>
<pre class=""lang-swift prettyprint-override""><code>import Foundation
import Networking

struct CountryModel: Codable {
    let error: Bool
    let msg: String
    let data: [Country]
}

struct Country: Codable {
    let name: String
    let Iso3: String
}

extension Country: NetworkingJSONDecodable {}
extension CountryModel: NetworkingJSONDecodable {}

/* 
Output
{
     &quot;error&quot;:false,
     &quot;msg&quot;:&quot;countries and ISO codes retrieved&quot;,
     &quot;data&quot;:[
          {
               &quot;name&quot;:&quot;Afghanistan&quot;,
               &quot;Iso2&quot;:&quot;AF&quot;,
               &quot;Iso3&quot;:&quot;AFG&quot;
          }
     ]
}
*/
</code></pre>
<p><strong>View Controller</strong> + print(data) in <code>callAPI()</code> function does not print</p>
<pre class=""lang-swift prettyprint-override""><code>    override func viewDidLoad() {
        super.viewDidLoad()
        
        configureUI()
        callAPI()
        
    }

    fileprivate func configureUI() {
        title = &quot;Choose Country&quot;
        
        view.addSubview(tableView)
        tableView.delegate = self
        tableView.dataSource = self
        tableView.frame = view.bounds
    }

    fileprivate func callAPI() {
        let countriesService = CountriesApi()
        var cancellable = Set&lt;AnyCancellable&gt;()
        
        countriesService.countries().sink(receiveCompletion: { completion in
            switch completion {
            case .finished:
                print(&quot;finished&quot;) // not printing
                break
            case .failure(let error):
                print(error.localizedDescription)
            }
        }) { data in
            print(data) // not printing
            self.countriesData = data
        }.store(in: &amp;cancellable)
    }
</code></pre>
<p><strong>CountriesAPI()</strong></p>
<pre class=""lang-swift prettyprint-override""><code>struct CountriesApi: NetworkingService {
    
    let network = NetworkingClient(baseURL: &quot;https://countriesnow.space/api/v0.1&quot;)
    
    // Create
    func create(country c: Country) -&gt; AnyPublisher&lt;Country, Error&gt; {
        post(&quot;/countries/create&quot;, params: [&quot;name&quot; : c.name, &quot;Iso3&quot; : c.Iso3])
    }
    
    // Read
    func fetch(country c: Country) -&gt; AnyPublisher&lt;Country, Error&gt; {
        get(&quot;/countries/\(c.Iso3)&quot;)
    }
    
    // Update
    func update(country c: Country) -&gt; AnyPublisher&lt;Country, Error&gt; {
        put(&quot;/countries/\(c.Iso3)&quot;, params: [&quot;name&quot; : c.name, &quot;Iso3&quot; : c.Iso3])
    }
    
    // Delete
    func delete(country c: Country) -&gt; AnyPublisher&lt;Void, Error&gt; {
        delete(&quot;/countries/\(c.Iso3)&quot;)
    }
    
    func countries() -&gt; AnyPublisher&lt;[CountryModel], Error&gt; {
        get(&quot;/countries/iso&quot;)
    }
}
</code></pre>
<p>I hope someone can help with what I'm missing.</p>
","5564548","","5231607","","2021-04-03 17:34:12","2021-10-24 18:45:28","Swift - Combine subscription not being called","<swift><xcode><networking><combine><urlsession>","1","0","","","","CC BY-SA 4.0"
"66713123","1","66715459","","2021-03-19 17:42:10","","3","1833","<p>I am studying and trying out a few stuff with Combine to apply on my own and came into the following situation with this contrived example..</p>
<pre><code>let sequencePublisher = [70, 5, 17].publisher
var cancellables = [AnyCancellable]()

sequencePublisher
//    .spellOut()
    .flatMap { query -&gt; URLSession.DataTaskPublisher in
        return URLSession.shared.dataTaskPublisher(for: URL(string: &quot;http://localhost:3000?q=\(query)&quot;)!)
    }
    .compactMap { String(data: $0.data, encoding: .utf8) }
    .sink(receiveCompletion: { completion in
        switch completion {
        case .failure(let error):
            print(error.localizedDescription)
        default: print(&quot;finish&quot;)
        }
    }) { value in
        print(value)
    }
    .store(in: &amp;cancellables)
</code></pre>
<p>I have a sequence publisher that emits 3 Integers and I pass it through <code>flatMap</code> and send a Get request request to my local API that simply returns back the same value it got embedded in a string.</p>
<p>It all works fine, I get all 3 API responses in sink, as long as I don't uncomment the <code>spellOut()</code> custom operator, this operator is supposed to fail if the number is smaller than 6, here is what it does:</p>
<pre><code>enum ConversionError: LocalizedError {
    case lessThanSix(Int)
    var errorDescription: String? {
        switch self {
        case .lessThanSix(let n):
            return &quot;could not convert number -&gt; \(n)&quot;
        }
    }
}

extension Publisher where Output == Int {
    func spellOut() -&gt; Publishers.TryMap&lt;Self, String&gt; {
        tryMap { n -&gt; String in
            let formatter = NumberFormatter()
            formatter.numberStyle = .spellOut
            guard n &gt; 6, let spelledOut = formatter.string(from: n as NSNumber) else { throw ConversionError.lessThanSix(n) }
            return spelledOut
        }
    }
}
</code></pre>
<p>The code doesn't even compile if I add another <code>map</code> operator before flatMap it works, but with a tryMap it just says</p>
<blockquote>
<p>No exact matches in call to instance method 'flatMap'</p>
</blockquote>
<p>Is there any way of achieving this or why is it not allowed?</p>
<p>Thank you in advance for the answers</p>
","9819649","","11559619","","2021-03-19 18:42:52","2021-03-20 09:29:27","Why can't I use .flatMap() after .tryMap() in Swift Combine?","<swift><combine>","1","0","","","","CC BY-SA 4.0"
"66716119","1","67853022","","2021-03-19 22:04:10","","3","338","<p>I have a Swift package which supports iOS 10, macOS 10.13, tvOS 10 and watchOS 2. I want this package to expose some SwiftUI functionality which could be used when the referencing module can import SwiftUI. For example, making my package type (<code>Persisted</code>) conform to the SwiftUI protocol <code>DynamicProperty</code>:</p>
<pre class=""lang-swift prettyprint-override""><code>#if canImport(SwiftUI)
import SwiftUI

@available(iOS 13.0, macOS 10.15, tvOS 13.0, watchOS 6.0, *)
extension Persisted: DynamicProperty { }

#endif
</code></pre>
<p>With the above in place, the project no longer builds when building for &quot;Any iOS Device (arm64)&quot; - I get the compiler error:</p>
<blockquote>
<p>Cannot find type 'DynamicProperty' in scope</p>
</blockquote>
<p>When I change the build target to any iPhone simulator, it builds OK. It also builds OK when building for &quot;Any Mac&quot;, &quot;Any tvOS Device&quot;, etc. What do I need to do to make the package build for Any iOS?</p>
","5513562","","5513562","","2021-03-20 18:45:33","2021-06-05 19:01:06","Cannot find SwiftUI or Combine types when building Swift package for ""Any iOS Device""","<ios><swift><swiftui><combine><swift-package-manager>","1","0","1","","","CC BY-SA 4.0"
"66720310","1","","","2021-03-20 10:06:30","","0","102","<p>I have several datataskpublisher, which performs requests to the server, from different application screens. How to make them run serial?</p>
<p><strong>Below will be a rough example</strong></p>
<p><em>This is a service that performs requests and additional logic.</em></p>
<pre><code>class Service {

   var cacheResult: Data?
   var cacnellable: AnyCancellable?
   static let shared = Service()


   func performPost() -&gt; AnyPublisher&lt;Data, URLError&gt; {
      let task = URLSession.shared.dataTaskPublisher(for: URL(string: &quot;postURL&quot;)!)
         .map { (data, _) in data}
         .multicast(subject: PassthroughSubject())

      cacnellable = task.eraseToAnyPublisher().sink(
         receiveCompletion: {_ in },
         receiveValue: { data in
            self.cacheResult = data
         })

      return task.autoconnect().eraseToAnyPublisher()
   }

   func performGet() -&gt; AnyPublisher&lt;Data, URLError&gt; {
      let task = URLSession.shared.dataTaskPublisher(for: URL(string: &quot;getURL&quot;)!)
         .map { (data, _) in data}
         .multicast(subject: PassthroughSubject())

      cacnellable = task.eraseToAnyPublisher().sink(
         receiveCompletion: {_ in },
         receiveValue: { data in
            self.cacheResult = data
         })

      return task.autoconnect().eraseToAnyPublisher()
   }

}
</code></pre>
<p><em>This is views</em></p>
<pre><code>final class GetVC: UIViewController {

   let service = Service.shared
   var cancellable: AnyCancellable?

   override func viewWillAppear(_ animated: Bool) {
      super.viewWillAppear(true)
      cancellable = service.performGet()
         .sink(receiveCompletion: {_ in},
               receiveValue: { data in
                  print(&quot;Present data&quot;)
               })
   }

}
</code></pre>
<pre><code>final class PostVC: UIViewController {

   let service = Service.shared
   var cancellable: AnyCancellable?

   lazy var button: UIButton = {
      let btn = UIButton(primaryAction: UIAction(handler: { _ in
         self.cancellable = self.service.performPost()
            .sink(receiveCompletion: {_ in },
                  receiveValue: { data in
                     print(&quot;Some logic&quot;)
                  })
      }))
      return btn
   }()
}
</code></pre>
<p><strong>I need that requests never went to the server in parallel</strong></p>
<p>If &quot;post task&quot; finished , &quot;get task&quot; start</p>
<p>Thank you!</p>
","4137436","","","","","2021-03-20 12:58:38","How to make serial queue for a few URLSession.DataTaskPublisher?","<multithreading><nsurlsession><combine><nsurlsessiondatatask>","1","0","","","","CC BY-SA 4.0"
"66733456","1","","","2021-03-21 14:21:42","","1","426","<p>I have been playing with Combine to understand how it works in more details and I create a custom  Publisher, Subscription and Subscriber.</p>
<p>Here's how it looks..</p>
<p>The emoji beamer publisher along with subscription:</p>
<pre><code>struct EmojiBeamerPublisher: Publisher {
    typealias Output = String
    typealias Failure = Error
    private let emojis: [String] = [&quot;👍&quot;,&quot;❤️&quot;,&quot;✅&quot;,&quot;🥰&quot;,&quot;😍&quot;,&quot;🚀&quot;,&quot;😅&quot;,&quot;🍑&quot;,&quot;🍞&quot;,&quot;🎅&quot;,&quot;❄️&quot;,&quot;🐻&quot;,&quot;👀&quot;,&quot;👄&quot;,&quot;🦷&quot;,&quot;✍️&quot;,&quot;🙏&quot;,&quot;👨‍💻&quot;,&quot;🐝&quot;,&quot;🐛&quot;,&quot;🦉&quot;,&quot;🦀&quot;,&quot;🐍&quot;,&quot;🐞&quot;,&quot;🧸&quot;]
    
    func receive&lt;S&gt;(subscriber: S) where S : Subscriber, Self.Failure == S.Failure, Self.Output == S.Input {
        let subscription = EmojiBeamerSubscription(output: emojis, subscriber: subscriber)
        subscriber.receive(subscription: subscription)
    }
}

extension EmojiBeamerPublisher {
    private final class EmojiBeamerSubscription&lt;S: Subscriber&gt;: Subscription where S.Input == Output, S.Failure == Failure {
        var subscriber: S?
        let output: [String]
        init(output: [String], subscriber: S) {
            self.subscriber = subscriber
            self.output = output
        }
        
        func request(_ demand: Subscribers.Demand) {
            Swift.print(&quot;Demand: \(demand)&quot;) // Here I receive Unlimited demand
            var demand = demand
            Timer.scheduledTimer(withTimeInterval: 5, repeats: true) { [weak self] timer in
                guard let self = self else { return }
                guard demand &gt; 0, let subscriber = self.subscriber else {
                    timer.invalidate()
                    self.subscriber?.receive(completion: .finished)
                    self.cancel()
                    return
                }
                demand -= 1
                demand += subscriber.receive(self.output.randomElement()! + &quot; \(Date())&quot;)
            }
        }
        
        func cancel() {
            subscriber = nil
        }
    }
}
</code></pre>
<p>Here is my Custom subscriber:</p>
<pre><code>final class EmojiBeamerSubscriber&lt;Input, Failure: Error&gt;: Subscriber, Cancellable {
    var subscription: Subscription?
    let receiveValue: (Input) -&gt; Void
    
    init(receiveValue: @escaping (Input) -&gt; Void) {
        self.receiveValue = receiveValue
    }
    
    func receive(subscription: Subscription) {
        self.subscription = subscription
        subscription.request(.max(3)) // Here I send only 3 as max demand
    }
    
    func receive(_ input: Input) -&gt; Subscribers.Demand {
        receiveValue(input)
        return .none
    }
    
    func receive(completion: Subscribers.Completion&lt;Failure&gt;) {
        print(&quot;Will handle later:&quot;, completion)
    }
    
    func cancel() {
        self.subscription?.cancel()
        self.subscription = nil
    }
}

extension Publisher {
    func myCustomSink(receiveValueHandler: @escaping (Self.Output) -&gt; Void) -&gt; AnyCancellable {
        let myCustomSubscriber = EmojiBeamerSubscriber&lt;Self.Output, Self.Failure&gt;(receiveValue: receiveValueHandler)
        subscribe(myCustomSubscriber)
        return AnyCancellable(myCustomSubscriber)
    }
}
</code></pre>
<p>As you can see on my custom subscription I request with demand <code>.max(3)</code> if I don't use collect everything works fine, I get an emoji beamed every 5 second after 3 I got a <code>.finish</code> completion.</p>
<p>Works fine (and sends .max(3) demand):</p>
<pre><code>let emojiBeamer = EmojiBeamerPublisher()
var cancellables = Set&lt;AnyCancellable&gt;()

emojiBeamer
    .myCustomSink { value in Swift.print(&quot;Random Emoji:: \(value)&quot;) }
    .store(in: &amp;cancellables)
</code></pre>
<p>However if I simply add <code>.collect()</code> to catch all 3 results at once in an array it just requests with <code>.unlimited</code> demand on my subscription, resulting in a never ending subscription because my demand will never reach <code>zero</code>.</p>
<p>Never complete (and sends unlimited demand):</p>
<pre><code>let emojiBeamer = EmojiBeamerPublisher()
var cancellables = Set&lt;AnyCancellable&gt;()

emojiBeamer
    .collect()
    .myCustomSink { value in Swift.print(&quot;Random Emoji:: \(value)&quot;) }
    .store(in: &amp;cancellables)
</code></pre>
<p>Is there something wrong with my implementation? Or Did I misunderstood the purpose of <code>.collect()</code> operator?</p>
<p>Thank you in advance :)</p>
","9819649","","9819649","","2021-03-21 14:31:05","2021-03-21 16:10:34","Why .collect() operator in swift Combine always sends .unlimited demand regardless of the demand of upstream publisher?","<swift><combine>","1","0","","","","CC BY-SA 4.0"
"66737960","1","66738971","","2021-03-21 21:53:58","","0","164","<p>I'm building a wrapper for a textField that is used to introduce quantities. I'm trying to build everything with Combine. One of the use cases consists in that if the stringValue sent by the text field has a letter, I filter the letters and reassign the new value to the same var, so the text field filters these values. There's also a code to change this value to an int so other components can read the int value. Here's the code:</p>
<pre><code>class QuantityPickerViewModel: ObservableObject {
    private var subscriptions: Set&lt;AnyCancellable&gt; = Set&lt;AnyCancellable&gt;()
    @Published var stringValue: String = &quot;&quot;
    @Published var value : Int? = nil
    
    init(initialValue: Int?) {
        $stringValue
            .removeDuplicates()
            .print(&quot;pre-filter&quot;)
            .map {
                $0.filter {$0.isNumber}
            }
            .print(&quot;post-filter&quot;)
            .map {
                Int($0)
            }
            .assign(to: \.value, on: self)
            .store(in: &amp;subscriptions)

        $value.map {
            $0 != nil ? String($0!): &quot;&quot;
        }
        .print(&quot;Value&quot;)
        .assign(to: \.stringValue, on:self)
        .store(in: &amp;subscriptions)
    
        value = initialValue
    }
}
</code></pre>
<p>I verify the behavior using tests, I'll just the test that fails:</p>
<pre><code>class QuantityPickerViewModelTest: AppTestCase {
    var model: QuantityPickerViewModel!
    override func setUpWithError() throws {
        super.setUp()
        model = QuantityPickerViewModel(initialValue: 10)
    }
    
    func test_changeStringValueWithLetters_filtersLettersAndChangesValue() {
        model.stringValue = &quot;30a&quot;
        
        XCTAssertEqual(model.value, 30)
        XCTAssertEqual(model.stringValue, &quot;30&quot;) // fails saying stringValue is still &quot;30a&quot;
    }
}
</code></pre>
<p>The output of the test is:</p>
<pre><code>Test Case '-[SourdoughMasterTests.QuantityPickerViewModelTest test_changeStringValueWithLetters_filtersLettersAndChangesValue]' started.
pre-filter: receive subscription: (RemoveDuplicates)
post-filter: receive subscription: (Print)
post-filter: request unlimited
pre-filter: request unlimited
pre-filter: receive value: ()
post-filter: receive value: ()
Value: receive subscription: (PublishedSubject)
Value: request unlimited
Value: receive value: ()
Value: receive value: (10)
pre-filter: receive value: (10)
post-filter: receive value: (10)
Value: receive value: (10)
pre-filter: receive value: (30a)
post-filter: receive value: (30)
Value: receive value: (30)
pre-filter: receive value: (30)
post-filter: receive value: (30)
Value: receive value: (30)
/Users/jpellat/workspace/SourdoughMaster/SourdoughMasterTests/QuantityPickerViewModelTest.swift:54: error: -[SourdoughMasterTests.QuantityPickerViewModelTest test_changeStringValueWithLetters_filtersLettersAndChangesValue] : XCTAssertEqual failed: (&quot;30a&quot;) is not equal to (&quot;30&quot;)
</code></pre>
<p>Does anyone know why the value has not been assigned? Thanks</p>
","1068536","","1068536","","2021-03-21 22:07:10","2021-03-22 11:53:07","Use publishers to filter numbers in a string field","<ios><swift><combine>","2","6","","","","CC BY-SA 4.0"
"66741745","1","66830608","","2021-03-22 07:20:49","","0","888","<p>I have created  a class to perform a network request and parse the data using <code>Combine</code>. I'm <strong>not</strong> entirely certain the code is <strong>correct</strong>, <em>but it's working as of now</em> <strong>(still learning the basics of Swift and basic networking tasks)</strong>. My Widget has the correct data and is works until the data becomes nil. Unsure how to check if the data from my first <code>publisher</code> in my SwiftUI <code>View</code> is nil, the data seems to be valid even when there's no games showing.</p>
<p>My SwiftUI View</p>
<pre class=""lang-swift prettyprint-override""><code>struct SimpleEntry: TimelineEntry {
    let date: Date
    public var model: CombineData?
    let configuration: ConfigurationIntent
}

struct Some_WidgetEntryView : View {
    var entry: Provider.Entry
    @Environment(\.widgetFamily) var widgetFamily
    
    var body: some View {
        VStack (spacing: 0){
            if entry.model?.schedule?.dates.first?.games == nil {
                Text(&quot;No games Scheduled&quot;)
            } else {
                Text(&quot;Game is scheduled&quot;)
            }
        }
    }
}
</code></pre>
<p>Combine</p>
<pre class=""lang-swift prettyprint-override""><code>import Foundation
import WidgetKit
import Combine

// MARK: - Combine Attempt
class CombineData {
    var schedule: Schedule?
    var live: Live?
    
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    func fetchSchedule(_ teamID: Int, _ completion: @escaping (Live) -&gt; Void) {
        let url = URL(string: &quot;https://statsapi.web.nhl.com/api/v1/schedule?teamId=\(teamID)&quot;)!
        let publisher = URLSession.shared.dataTaskPublisher(for: url)
            .map(\.data)
            .decode(type: Schedule.self, decoder: JSONDecoder())
            //.catch { _ in Empty&lt;Schedule, Error&gt;() }
            //.replaceError(with: Schedule(dates: []))
        let publisher2 = publisher
            .flatMap {
                return self.fetchLiveFeed($0.dates.first?.games.first?.link ?? &quot;&quot;)
            }
        Publishers.Zip(publisher, publisher2)
            .receive(on: DispatchQueue.main)
            .sink(receiveCompletion: {_ in
            }, receiveValue: { schedule, live in
                self.schedule = schedule
                self.live = live
                completion(self.live!)
                WidgetCenter.shared.reloadTimelines(ofKind: &quot;NHL_Widget&quot;)
            }).store(in: &amp;cancellables)
    }

    func fetchLiveFeed(_ link: String) -&gt; AnyPublisher&lt;Live, Error /*Never if .catch error */&gt; {
        let url = URL(string: &quot;https://statsapi.web.nhl.com\(link)&quot;)!
        return URLSession.shared.dataTaskPublisher(for: url)
            .map(\.data)
            .decode(type: Live.self, decoder: JSONDecoder())
            //.catch { _ in Empty&lt;Live, Never&gt;() }
            .eraseToAnyPublisher()
    }
}
</code></pre>
","14601731","","","","","2021-03-27 11:06:51","SwiftUI combine nil data","<swiftui><combine><widgetkit>","2","8","","","","CC BY-SA 4.0"
"66741936","1","","","2021-03-22 07:37:40","","0","215","<p>Using Swift5.3.2, iOS14.4.1, XCode12.4,</p>
<p>I am showing a modal sheet in SwiftUI.</p>
<p>Unfortunately, the sheet completely freezes whenever an underlying parent-View re-renders/updates.</p>
<p>I am absolutely clueless on how I can circumvent that issue. Any ideas ?</p>
<p>Here is the parent View:</p>
<pre><code>import SwiftUI

struct ParentTrialView: View {
    
    @State var currentDate = Date()
    @State private var showingGrid = false
    let timer = Timer.publish(every: 10, on: .main, in: .common).autoconnect()
        
    var body: some View {
        
        NavigationView {
            Text(&quot;\(currentDate)&quot;)
                .onReceive(timer) { input in
                    currentDate = input
                }
                .toolbar {
                    ToolbarItem(placement: .navigationBarTrailing) {
                        Button(action: {
                            showingGrid.toggle()
                        }) {
                            Image(systemName: &quot;square.grid.3x3&quot;)
                        }
                        .sheet(isPresented: $showingGrid) {                            
                            ChildTrialView(onDismiss: {
                                showingGrid = false
                            })
                        }
                    }
                }
        }
    }
}
</code></pre>
<p>And here is the child View:</p>
<pre><code>import SwiftUI

struct ChildTrialView: View {
    
    var onDismiss: () -&gt; ()
    
    var body: some View {
        
        NavigationView {
            Text(&quot;Trial&quot;)
                .onTapGesture {                    
                    onDismiss()
                }
                .toolbar {
                    ToolbarItem(placement: .navigationBarTrailing) {
                        Button(action: {
                            onDismiss()
                        }) {
                            Text(&quot;Cancel&quot;)
                        }
                    }
                }
        }
        
    }
}
</code></pre>
<p>If you, for example, set the timer to 20 seconds. Then you have 20 seconds where everything works on the child View (i.e. it's tap-Gesture works, and also its Cancel button to close the child-View works perfectly).</p>
<p>However, when the timer fires an update to the parent-View, then no action works on the child-View anymore !!</p>
<p>I am more than desperate with this SwiftUI problem.</p>
<p>Any solution on this ?</p>
","3826232","","3826232","","2021-03-22 20:44:29","2021-03-22 20:44:29","Sheet freeze in SwiftUI when parent-View gets updated","<swiftui><binding><combine><modal-sheet>","0","7","","","","CC BY-SA 4.0"
"66747996","1","","","2021-03-22 14:25:16","","2","503","<p>Hey I learned on an HackingWithSwift Tutorial How to make a chained network request with Combine (see code below). Now I will build the same logic with RXSwift but I don't know how can I get/subscribe like in Combine to get the end result.</p>
<p>Combine:</p>
<pre><code>//Combine code
func fetch&lt;T: Decodable&gt;(_ url: URL, defaultValue: T) -&gt; AnyPublisher&lt;T, Never&gt; {
       let decoder = JSONDecoder()
       decoder.dateDecodingStrategy = .iso8601

       return URLSession.shared.dataTaskPublisher(for: url)
           .retry(1)
           .map(\.data)
           .decode(type: T.self, decoder: decoder)
           .replaceError(with: defaultValue)
           .receive(on: DispatchQueue.main)
           .eraseToAnyPublisher()
   }

//call fetch method and get the end result 
fetch(url, defaultValue: [URL]())
        .flatMap { urls in
           urls.publisher.flatMap { url in
              fetch(url, defaultValue: [NewsItem]())
           }
        }
        .collect()
        .sink { values in
            let allItems = values.joined()
            items = allItems.sorted { $0.id &gt; $1.id }
        }
        .store(in: &amp;requests)



//RXSwift code
func fetchWithRX&lt;T: Decodable&gt;(_ url: URL, defaultValue: T) -&gt; Observable&lt;T&gt; {
       let decoder        = JSONDecoder()
       decoder.dateDecodingStrategy = .iso8601
       let request        = URLRequest(url: url)
       
       return URLSession.shared.rx.response(request: request)
           .retry(1)
           .map(\.data)
           .decode(type: T.self, decoder: decoder)
           .debug()
           .catchAndReturn(defaultValue)
           .observe(on: MainScheduler.instance)
   }


//call fetch2 method 
Now I want to subscribe to the values like in the first fetch method with flatMap..collect..sink etc.

fetchWithRX(url, defaultValue:  [URL]()) 

</code></pre>
","9094724","","","","","2021-03-24 11:19:21","Chained Network Request RXSwift","<swift><rx-swift><combine>","1","0","","","","CC BY-SA 4.0"
